Username	Fullname	Followed by you	Is verified	Profile URL	Avatar URL
vivek	Vivek Ranadive?	TRUE	TRUE	https://www.instagram.com/vivek	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/26868208_155106511810030_4304673496887197696_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=I48_uJCNFbUQ7kNvgFPpopP&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCG_FJm_nZXT7ZmtJQLj84jydlv9eke3wpCIH9n9TlO2A&oe=6657F507&_nc_sid=0055be
giorgiameloni	Giorgia Meloni	TRUE	TRUE	https://www.instagram.com/giorgiameloni	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/338930245_928218645161217_3540693501703341883_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=1Whjhzis5ukQ7kNvgHTAF3L&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDTy_IEzQbWB0Z4XPuRsurS8XT2v157CAAax4_nPBDT9Q&oe=6657F3E9&_nc_sid=0055be
ashu_agrawal90	Ashu Agrawal	TRUE	FALSE	https://www.instagram.com/ashu_agrawal90	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/438405166_7325076920917389_1024453021947787146_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=2rHXGgAmAdQQ7kNvgEMUehL&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBoxegb1DluO4qH4xROysAWms1lqKkwkrtLwA2NdHkPQw&oe=66580742&_nc_sid=0055be
ankit_agrawal_26	????? ???????????	TRUE	FALSE	https://www.instagram.com/ankit_agrawal_26	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/434958316_429770139547729_6903138714335500225_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=CLfzkJ2dnjIQ7kNvgFZaVbp&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDYE5HHqzUp7MeK9p-RWeDMIYMS4OfhlkAYK5yPNfnEjA&oe=665805EE&_nc_sid=0055be
a_man._16	Aman Agrawal	TRUE	FALSE	https://www.instagram.com/a_man._16	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/364946751_2592177964279373_7680983000309895934_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=OSb0hi_ZFDIQ7kNvgFaGmGG&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCu_VcDfioy02IS2klvO4orR8r13nh8kKCY0DKXjHbvYA&oe=6657E0A8&_nc_sid=0055be
__sanskar_agrawall__	? SaNskar AgRawal ?	TRUE	FALSE	https://www.instagram.com/__sanskar_agrawall__	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/442366527_7375344549230709_8891848959856293533_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=sAlBIbQ-ilgQ7kNvgGPzQIy&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDT6W6iHYQHIkHluHGIkA5avudABfpQrVmtiAJm31rOOw&oe=6657D683&_nc_sid=0055be
barenyambehera	Barenyam Behera	TRUE	FALSE	https://www.instagram.com/barenyambehera	https://instagram.fesb3-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fesb3-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=hzidlFdfQAUQ7kNvgEKtVH6&edm=ALlQn9MBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AYCLb3KVD8iui8knaw16_FaKEPL0y6cq5agWYgLxPCPwhg&oe=6657E10F&_nc_sid=e7f676
adi_tea16		TRUE	FALSE	https://www.instagram.com/adi_tea16	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/434302212_1543365519555752_3029549451432065163_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=s4nVlVtOQmEQ7kNvgG8YIQu&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYD96zjcO3UCSBVyS0h81cbVGpn69QM-eQ15on2kBHFfag&oe=665800BA&_nc_sid=0055be
_paarv	????	TRUE	FALSE	https://www.instagram.com/_paarv	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/360809957_272012055518469_6023582889699455389_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=BcUopwaB4eYQ7kNvgG0BLwf&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYB6vKdQ4UWUUzbaZwNfFbhkg6XOsptQAjv8E3Dui5anPA&oe=6657F9FE&_nc_sid=0055be
gracetutty	grace tutty	TRUE	TRUE	https://www.instagram.com/gracetutty	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/419542462_1550728299020926_820590071044481357_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=w1iUrUgXalwQ7kNvgFJm83v&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYA1qWz46H0bU3mvWAdfpcGC1gQqJmJDBEVgO103eaLHcw&oe=6657DC21&_nc_sid=0055be
vikrantmassey	Vikrant Massey	TRUE	TRUE	https://www.instagram.com/vikrantmassey	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/170098463_322132166199393_753128998066082351_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=Zc6inX2uGNcQ7kNvgGO5Z2l&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYD-R3csv84wobF3qZXA9yDH09cyPM3VFKmvwzypOHDfRg&oe=6657E431&_nc_sid=0055be
hmm_nikhil	Nikhhiil Chawla	TRUE	TRUE	https://www.instagram.com/hmm_nikhil	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/441318014_841385787362882_6941447972013170760_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=Kvmn71j7Z00Q7kNvgGlqelL&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDllMNX__IxDTMsLNZUJrEgrlH72JmIMUX6qvLwhDqXPQ&oe=6657F602&_nc_sid=0055be
codewitharjit	Arjit Verma	TRUE	TRUE	https://www.instagram.com/codewitharjit	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/404010639_6922722411126754_8465881096262494578_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=7pzChTXhQJ8Q7kNvgFNuoF9&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCN96Cgx6Ec9MowAIBpItaZM9XRvWZUbjAAzolL6WMnIQ&oe=6657F73F&_nc_sid=0055be
yaswanthsana	yaswanth	TRUE	FALSE	https://www.instagram.com/yaswanthsana	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/397074919_290843250523905_3699705931965141378_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=yrg4bqPde-sQ7kNvgE7Ef3k&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYC878NK4wHQWbKgldAbnqIjNblOL9j3oP1DlNKmTksp0g&oe=6657F92B&_nc_sid=0055be
medhashankr	Medha Shankr	TRUE	TRUE	https://www.instagram.com/medhashankr	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/434179086_1092596305117475_6954080638065535095_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=lXcJenMoPooQ7kNvgHehq7-&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYD1tF3QBzgZL4sONPBLpCEyy_ipv0DghE5rzo56arpVWA&oe=6658059A&_nc_sid=0055be
jackconrs	Jack Connors	TRUE	TRUE	https://www.instagram.com/jackconrs	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/400661431_869326174505013_1733211243663200102_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=tXI6l7J2FnoQ7kNvgHFK9O_&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCxDXWCq2lCok113BzF4yxRIaxBxA9RkD2VQuNDDLHncA&oe=6657E58F&_nc_sid=0055be
snehanimai	Sneha Nimai	TRUE	FALSE	https://www.instagram.com/snehanimai	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/432863568_938865648020244_7562027248824879570_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ksz2Q6ZAA7QQ7kNvgEKw3Pb&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBoHdqRCH6gNTVSCYzAGSJdgqBn_mXu5JeFIEOEpavzJw&oe=6657E0DF&_nc_sid=0055be
poproads	Sahil Khurana | Storyteller	TRUE	FALSE	https://www.instagram.com/poproads	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/426225627_1119715219032950_5521109332812561172_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=6Gq7RGV9uMYQ7kNvgESt9lg&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCt_3Do2-DXQp6p7IGd_denW61ehzsCozE5h79-8IuKkg&oe=6657D8CF&_nc_sid=0055be
_future_doctors_	Prerna Mishra	TRUE	FALSE	https://www.instagram.com/_future_doctors_	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/412109934_1317276142279348_7991291369560964997_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=fKisMDIf8nQQ7kNvgExShi9&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYC7crGLvf-YK0g2yGrn2t3JUtHbwNhYzbl5kLUwnBvS9Q&oe=6657E9AC&_nc_sid=0055be
priyan.incredible	Priyaranjan Rout	TRUE	FALSE	https://www.instagram.com/priyan.incredible	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/308567912_1127897641173523_8628519460704027451_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=euQuSFzsxE0Q7kNvgEfH2WO&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDqcg51W3pcZXTWmojFnn5HxMsH4iDvHsNiUA8ZRGTjkg&oe=66580027&_nc_sid=0055be
samikshyarout1	Samikshya Rout	TRUE	FALSE	https://www.instagram.com/samikshyarout1	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/422390403_249315118206800_5084943365448679513_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=x5Ruo5rshn4Q7kNvgE4OSBa&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCNIsc0oTX4x0-2Blw53PZ19I5lhtijj5lX5D2GhfFSmw&oe=6657DC5B&_nc_sid=0055be
madeleinemcgraw	Madeleine McGraw	TRUE	TRUE	https://www.instagram.com/madeleinemcgraw	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/410108478_1442073579985917_8004611798381219505_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=qDaDyb_jZKkQ7kNvgE1cAt6&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDz_EgAvT_OUbW2_4L_9VZRqZJjCBSJEA-Mtc9Urk6mJg&oe=6657ED1A&_nc_sid=0055be
daulat_singh_108	D jagarnath singh	TRUE	FALSE	https://www.instagram.com/daulat_singh_108	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/423340586_1454023502130451_3600397305630726629_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=sFQLKNJBGacQ7kNvgGbTvcR&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYB9P6lJuSOJeTVrVn-vHllVwJYwbqmcp_ndKwiwHSAJVA&oe=6657D6F2&_nc_sid=0055be
sneha08655	~sneha singh	TRUE	FALSE	https://www.instagram.com/sneha08655	https://instagram.fesb3-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fesb3-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=hzidlFdfQAUQ7kNvgEKtVH6&edm=ALlQn9MBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AYCLb3KVD8iui8knaw16_FaKEPL0y6cq5agWYgLxPCPwhg&oe=6657E10F&_nc_sid=e7f676
devnayak4189	Dev Nayak	TRUE	FALSE	https://www.instagram.com/devnayak4189	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/443900527_1086772365759884_9102443580974811784_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=XV86GLPc-EoQ7kNvgGJ6Mer&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBPOf2IKl_cXWbyqjXL3KYMk2NYW8tZlFyei6f_8db2Nw&oe=6657EF8B&_nc_sid=0055be
harika_mallina		TRUE	FALSE	https://www.instagram.com/harika_mallina	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/437983646_1190362955732875_1905342926238632149_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=6-qFsonmNnMQ7kNvgFDh5rY&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCJK6jQKjX5Im7wzltr_pIcMKX-nmCid3ixAde0tVRR2Q&oe=6657EF74&_nc_sid=0055be
williamhansonetiquette	William Hanson	TRUE	TRUE	https://www.instagram.com/williamhansonetiquette	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/425676488_1123745612139679_2897603607222796950_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=nuiFHmnTptUQ7kNvgE2rpB1&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCR-gGV_hh4dq05SIhbqJL7k-KzPrafsPg26Z9mFPhmdA&oe=6657DFF9&_nc_sid=0055be
iamprestonluke	Preston Luke	TRUE	TRUE	https://www.instagram.com/iamprestonluke	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/430635170_779274204073585_2618522597354183312_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=iMQfrP1qTFwQ7kNvgFx69RX&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYD9pwOmT5FM8l2w-PmlPGCXftdql9Jxdr8icOzSPYT_Qw&oe=6657FE02&_nc_sid=0055be
md_moin_050	Mohammed Moin	TRUE	FALSE	https://www.instagram.com/md_moin_050	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/445146578_1856180698155652_7140031472962781265_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=rutt0MRjqzAQ7kNvgGL3k9N&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCQbImcNLGRmuKlGmbF_Q8xGwKNOkMFRgY8WB5eXt-a3Q&oe=6657DCB7&_nc_sid=0055be
motaz_azaiza	Motaz Azaiza ??????? ?????? ??	TRUE	TRUE	https://www.instagram.com/motaz_azaiza	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/412405787_740223007961178_7837491233541575172_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=h5lkEVAYfWUQ7kNvgFo-aEC&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYC8PoPhvDciDz0bqREqphTFo48Y5hISNEtBu-ClvbRsUA&oe=6657F6F5&_nc_sid=0055be
romit_4179	Romit Kumar Mishra	TRUE	FALSE	https://www.instagram.com/romit_4179	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/354806377_663147265709517_6459291162260644131_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=6FU3jYKVfrUQ7kNvgGpmVo_&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBqWiA_PzzhNBIF-HXCgipJDJr9txg7yPAppDHzPLe3JQ&oe=6657DE07&_nc_sid=0055be
internshala	Internshala	TRUE	FALSE	https://www.instagram.com/internshala	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/218456667_256598362535456_6007284044987549391_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=rdQmFPted70Q7kNvgFdY0vU&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBkoVF7IDpsesZVmvDMPS-NuFNgqho1RCzIkx6PKAWP8w&oe=6657D627&_nc_sid=0055be
aja_cortes	Alexander Cortes	TRUE	TRUE	https://www.instagram.com/aja_cortes	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/75489907_553154782136700_6811160035092070400_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=oI6jbkBm2Z0Q7kNvgERUGR3&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYB1jtwhOSiCW0a_LmPD6JwkMOZOlWg-ISq14Dbm2rhnDg&oe=6657E396&_nc_sid=0055be
tarzan_movement	Víctor Fleites	TRUE	TRUE	https://www.instagram.com/tarzan_movement	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/405197281_1417291275883291_376158308719311891_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=4WwVzFjNoLcQ7kNvgGY6mLT&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYB9eJJRQ7bCHeNrazoydJJfFxe8JydkCHdMr6HIG3wgKA&oe=6657FFBE&_nc_sid=0055be
routyadav	Jyotiranjan Rout	TRUE	FALSE	https://www.instagram.com/routyadav	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/439999128_1515009952564320_2891549766278291904_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Upmf-fr1h1kQ7kNvgH_GNfL&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAgRBtYuLJjUa3p4cfAM8eyaZ8B-C2vD6DnOQdE3pLVsg&oe=6657E50A&_nc_sid=0055be
belikeeaabirr	Aabir Vyas	TRUE	TRUE	https://www.instagram.com/belikeeaabirr	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/423450535_1029810821426542_75278917359369258_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=p9pBeR4fl-0Q7kNvgFIbjbr&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCUr_CG9Bmii6LhaqvCLXYNYazEU-wTMszLtqEQZbFs4A&oe=6657E38B&_nc_sid=0055be
deependra_kumar_rout	Deependra Kumar Rout	TRUE	FALSE	https://www.instagram.com/deependra_kumar_rout	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/30927853_432431560532339_5865739494455508992_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=2kLK18shoEEQ7kNvgHJSTEK&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBAyMXiVoGN0Mlv-0kPVQXRpFls0_XqWSOVlz8ZgvO4EA&oe=6657EB7D&_nc_sid=0055be
incomeparent	Investing | Entrepreneurship	TRUE	FALSE	https://www.instagram.com/incomeparent	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/241853819_1207073736437754_7838870789339200776_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=aBkOxdC9lt0Q7kNvgHlJYY1&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYAGh7Hb5gAiKlItMHHfxYWD6ruURI6wQITwTcwbFTQw-w&oe=66580177&_nc_sid=0055be
ryan_nutrition_coach	Ryan Fernando	TRUE	TRUE	https://www.instagram.com/ryan_nutrition_coach	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/358958289_778479993751692_2489232181088078817_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=r5adIq1IbQYQ7kNvgEKxctl&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYA1bZiYsbG7hOVZAU7WVGqDs28LkcVqg0tbzCz5TH4mMQ&oe=6657EE44&_nc_sid=0055be
reed2001	Reed Hastings	TRUE	TRUE	https://www.instagram.com/reed2001	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/20687975_1460191407398511_6836891467630247936_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=qFjIGFTJLw4Q7kNvgE5E9I6&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCIZpL-6l760HUWEcGbxw4raKElgSu79k3EYFDKe0OWWQ&oe=6657F8E1&_nc_sid=0055be
agoodwitchofficial	Shelley Rogers Johnson	TRUE	TRUE	https://www.instagram.com/agoodwitchofficial	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/351119078_1012769790160145_8810823262055463387_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=nrXp6fEQ5FsQ7kNvgG_LN4u&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCca0QUdyhnd0QC70M_xTIrc4YcHbr4YfaEnW81-D9c6Q&oe=6657FA0B&_nc_sid=0055be
ravneetsingh.1	Ravneet Singh	TRUE	FALSE	https://www.instagram.com/ravneetsingh.1	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/432570690_936850741254101_2291717887131689973_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=XJPVoc-uSAYQ7kNvgEZgiwn&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYBuLVB0eHKo8QEPet_teun6tkuZriTPYk1ai4_H_lI4Ng&oe=6657F1B8&_nc_sid=0055be
adityaroykapur		TRUE	TRUE	https://www.instagram.com/adityaroykapur	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/444227806_451676970780657_9015930835200190024_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=73dULBLfvdgQ7kNvgFgNmsr&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYA4OirD2AZkH1BoD_AHfHwbd_qqDRrDyNKTCYwU7L4Zbw&oe=6657DC6D&_nc_sid=0055be
thefamiliarvoice	Vishnu Chowdhary	TRUE	FALSE	https://www.instagram.com/thefamiliarvoice	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/332259983_175506531877346_6392708051897018984_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=wn8fesNn0a0Q7kNvgHXEdU-&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYByx6EgXWGL1ncvOhEuFjdlZshbkz7xVQ-AQQxpnd1VoQ&oe=6657ED94&_nc_sid=0055be
_anjuu_005	Sravyanjali	TRUE	FALSE	https://www.instagram.com/_anjuu_005	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/441480108_746572770817937_8182095727152175233_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=CvYiodnvrtsQ7kNvgGaFBc8&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDhJU9zmfrBKF02fQKKXwgfoI6h-3mNUapczetZwgwPsQ&oe=6657F2F4&_nc_sid=0055be
motivation2study	Motivation2Study | Study Tips | Study Motivation	TRUE	FALSE	https://www.instagram.com/motivation2study	https://instagram.fixc2-1.fna.fbcdn.net/v/t51.2885-19/128955558_1554118661455279_2564831067794268088_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=uTaE6G56U0QQ7kNvgFP3Pld&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYCsFHUJ1MwcPdH3JNTvS2S-zddaHA41G5Ic30Jb_P8_dw&oe=6657F937&_nc_sid=0055be
kanchhiiii		TRUE	FALSE	https://www.instagram.com/kanchhiiii	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/442155512_947721460692359_4366967125771946838_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=zEXilahbgqUQ7kNvgFh4euc&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYA6qq9GMkbFR_WhNv_rFM61ASZJuQHJuHpSI0xe65lcBg&oe=6658062E&_nc_sid=0055be
foodie_incarnate	Amar Sirohi	TRUE	TRUE	https://www.instagram.com/foodie_incarnate	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/438476166_2542405455948315_5247269466219135297_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=vgPHaTZlvloQ7kNvgFJUOpN&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDWCxyk1-_ki-gR6VAq3CL6SKCMeYxKGrvKCb6GFWYuCA&oe=6657DA5B&_nc_sid=0055be
sorabhlakhanpal	Sorabh Lakhanpal	TRUE	FALSE	https://www.instagram.com/sorabhlakhanpal	https://instagram.fixc2-2.fna.fbcdn.net/v/t51.2885-19/311510959_140900481751128_6265537637707357971_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fixc2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=OuSIGj7LC-0Q7kNvgEQhD5H&edm=ANg5bX4BAAAA&ccb=7-5&oh=00_AYDMoeEV01tjF6n8bC7VmZ91hhOO6SZfBOrd3YHKjgTLBw&oe=6657EBD3&_nc_sid=0055be
